-8.479905844052870734e-02 -6.746840668291367304e-01 8.718301724798236396e-01 4.566674119716029878e-02 -2.907347040846470332e+00 3.000000000000000000e+00
-5.478047161682584765e+00 3.232191909274352071e+00 1.984601039323358851e+00 2.099889815193378695e+00 -5.991298941020155588e-01 1.000000000000000000e+00
-8.555233222007551097e-01 5.987463294306793138e+00 3.318041882087479522e+00 3.066560739806075908e+00 4.120957309927286261e+00 1.000000000000000000e+00
5.582677379443221621e-01 4.917481839142143762e+00 -2.034228779380056196e-01 -3.779227884983216157e-01 -3.134245887228925831e-01 1.000000000000000000e+00
5.213583557296315618e+00 -1.637195125184751632e+00 6.573097597148516158e-01 5.441331940575376613e+00 3.335828824113543867e+00 0.000000000000000000e+00
2.130351848359520517e+00 -2.266024663934120831e+00 2.648497890231757523e+00 2.692430242883914637e+00 7.777776384178918256e+00 0.000000000000000000e+00
8.664986252551019064e-01 3.682741037305200749e+00 2.890020288128916981e+00 3.133492820982280325e+00 2.740292494087415598e+00 1.000000000000000000e+00
-4.155517053322003385e+00 -2.171891836380759777e+00 -1.958038522421645666e+00 -2.075990560843795851e+00 -3.339631692083972148e+00 3.000000000000000000e+00
7.127847886081344342e-01 7.353794611420350069e-01 -1.162013624769703712e+00 -5.329670249196976073e+00 -5.321035080508531578e+00 3.000000000000000000e+00
-3.374805901419499321e+00 3.939503154886342617e+00 -3.270529838456253557e+00 6.070645228454170095e-01 2.372441493822997627e-01 1.000000000000000000e+00
8.094206167254025530e-01 3.840570407893973304e+00 -1.257690630501262508e-01 2.249815488493763560e+00 -4.440931839029080841e+00 1.000000000000000000e+00
5.208379768141480071e+00 1.531193727006493255e+00 2.693023220047027877e+00 2.723246718168814695e+00 5.972622345669099886e+00 0.000000000000000000e+00
-2.448576850358267443e+00 1.598353699322230259e+00 -5.128918953059165453e+00 -9.430105873568692232e+00 -6.099447051460487046e-01 3.000000000000000000e+00
-3.146373572377908712e+00 7.108167337040319778e-01 -2.248847167975831063e+00 -5.567451773522867242e+00 -3.896232374355213857e+00 3.000000000000000000e+00
4.297055778936301529e+00 -3.219807656609230406e+00 -1.909929458855581963e+00 2.337522425153716554e+00 9.903887195467007132e-01 0.000000000000000000e+00
2.617195874272993272e+00 -2.208044978046918683e+00 3.776723394309149384e+00 3.107933647210376904e+00 4.496823261184173859e+00 0.000000000000000000e+00
-4.548502519807198219e+00 -4.049540701902412110e-01 -3.234800296978218359e+00 -3.943128553641618961e+00 -2.421050713206074345e+00 3.000000000000000000e+00
3.586614923438924407e+00 -5.111136681881629507e+00 -4.074266376003305989e-01 -1.678512420158543961e+00 -9.714548096450723591e-01 2.000000000000000000e+00
-2.609900193255996648e+00 4.596411021121836527e+00 1.718063755330718312e+00 2.142290273029960446e+00 2.358471513139661191e+00 1.000000000000000000e+00
-3.814712768520604591e+00 1.172505607081388401e+00 -1.941316184686080470e+00 -4.475629332765644897e+00 -6.070879344112110942e+00 3.000000000000000000e+00
2.744010078257547391e+00 -1.456866447133265297e+00 -3.545429682356406875e-01 5.790111547743154397e+00 5.255196131414566096e+00 0.000000000000000000e+00
-4.800965104750977375e+00 1.242976704519289655e+00 -2.616198929529490735e-01 -3.671890168606334104e+00 -4.066633997335251216e+00 3.000000000000000000e+00
-3.455477000950415878e+00 8.711156712410361713e-01 -2.641971067782034943e+00 -5.241581096677963458e+00 -1.732995843623362564e+00 3.000000000000000000e+00
-3.560239128309983236e+00 7.388539056353630841e+00 6.426594186991244628e-01 3.048855153217890468e+00 2.706806194008475330e-01 1.000000000000000000e+00
-1.602617118367869686e+00 -2.104764150420215696e+00 -3.450180103675880572e-01 -2.466048560676104451e+00 -2.710835241303539256e+00 2.000000000000000000e+00
1.048626974081369179e+00 -5.824504751062811181e+00 4.748681798614141414e+00 9.758202986534660894e-01 1.949827266142398763e+00 2.000000000000000000e+00
-3.534089572724112394e+00 6.542953594798110117e+00 6.829839067932885754e-01 -5.879383067153769460e-01 3.151668647227922726e+00 1.000000000000000000e+00
-2.200801397490168565e+00 7.427252909434791661e+00 2.221119368798960547e-01 -6.267235505722114297e+00 -5.222662064439096419e-01 3.000000000000000000e+00
-1.523771624715132056e+00 -3.797135025825655319e+00 4.395029233497795840e-01 -2.171066867780063525e+00 -1.682356027252303932e+00 2.000000000000000000e+00
-2.106747187864588255e-02 1.304028805777422084e+00 -2.191176420217781029e+00 -4.404842936974895373e+00 -1.573202306630269609e+00 3.000000000000000000e+00
-2.988842496931481740e+00 -1.561823906225372038e+00 -2.034166536820539051e+00 -5.369895619060327974e+00 -6.449704997648391114e-01 3.000000000000000000e+00
3.569948281037062632e+00 -5.103389448279082252e+00 -3.390151577435681851e+00 -7.786991358727326507e-01 -1.992620613893203885e+00 2.000000000000000000e+00
9.132133667913968633e-01 3.792886123934511744e+00 7.161674576691317018e-01 -6.005688251499186059e-01 2.348759591651087497e+00 1.000000000000000000e+00
-4.132173882038104651e+00 7.276031328537692744e+00 1.812790521772428498e+00 2.539573435744618912e+00 1.466138692948965705e+00 1.000000000000000000e+00
1.648625351628811408e+00 -1.272048612078135577e+00 3.106496779096723504e-01 4.319386234542578862e+00 1.065840515308413172e+00 0.000000000000000000e+00
-3.323128357729614457e-01 -1.371409576064724245e+00 8.476159544170867033e-01 -6.631234451355455306e+00 -1.846488153543938138e+00 3.000000000000000000e+00
5.583043403392332849e+00 -4.738509043734346893e-01 -1.789022684388654305e+00 2.609059635793448351e+00 1.522535070922975020e+00 0.000000000000000000e+00
-2.120381032884823824e-01 5.408944313763094591e+00 4.311885341846188879e-02 -3.877027912561289202e+00 -4.584478554822489116e+00 3.000000000000000000e+00
